Date,Open,High,Low,Close,Adj Close,Volume
2002-07-30,81.75,81.9000015258789,81.5199966430664,81.5199966430664,38.56150817871094,6100
2002-07-31,81.94999694824219,82.80000305175781,81.9000015258789,82.52999877929688,39.03931427001953,29400
2002-08-01,82.54000091552734,83.0199966430664,82.54000091552734,83.0,39.261592864990234,25000
2002-08-02,83.16000366210938,84.0999984741211,82.87999725341797,83.8499984741211,39.66370391845703,52800
2002-08-05,84.04000091552734,84.44000244140625,83.8499984741211,84.22000122070312,39.83869552612305,61100
2002-08-06,83.87000274658203,83.9000015258789,83.22000122070312,83.5,39.49812316894531,64900
2002-08-07,83.5999984741211,84.13999938964844,83.36000061035156,83.69999694824219,39.59272766113281,40300
2002-08-08,83.58000183105469,83.7699966430664,83.36000061035156,83.69999694824219,39.59272766113281,40900
2002-08-09,84.0,84.87999725341797,84.0,84.87999725341797,40.15092468261719,35900
2002-08-12,85.30000305175781,86.69999694824219,85.13999938964844,85.4000015258789,40.396888732910156,32100
2002-08-13,85.77999877929688,86.47000122070312,85.37000274658203,86.44999694824219,40.89358139038086,75400
2002-08-14,87.45999908447266,87.9000015258789,86.75,86.77999877929688,41.04965591430664,130000
2002-08-15,86.37999725341797,86.5,85.8499984741211,86.0199966430664,40.690181732177734,87100
2002-08-16,86.44000244140625,86.5199966430664,84.81999969482422,85.05999755859375,40.236053466796875,85000
2002-08-19,85.05000305175781,85.33999633789062,84.70999908447266,85.31999969482422,40.35905075073242,47300
2002-08-20,85.62000274658203,86.29000091552734,85.5999984741211,86.2699966430664,40.808441162109375,40800
2002-08-21,85.68000030517578,86.0999984741211,85.62999725341797,85.80999755859375,40.59083938598633,40000
2002-08-22,85.55000305175781,85.55000305175781,85.05999755859375,85.05999755859375,40.236053466796875,34400
2002-08-23,85.19999694824219,85.94999694824219,85.19999694824219,85.9000015258789,40.63339614868164,20100
2002-08-26,85.69999694824219,86.20999908447266,85.66999816894531,85.9800033569336,40.671241760253906,23900
2002-08-27,85.4000015258789,85.68000030517578,85.19999694824219,85.44000244140625,40.41583251953125,301800
2002-08-28,86.04000091552734,86.18000030517578,85.83999633789062,85.87000274658203,40.619224548339844,18100
2002-08-29,86.76000213623047,86.86000061035156,86.3499984741211,86.55999755859375,40.94561004638672,135700
2002-08-30,86.75,87.12999725341797,86.44999694824219,87.08000183105469,41.19158172607422,78100
2002-09-03,87.08000183105469,88.04000091552734,87.0,88.04000091552734,41.82485580444336,102100
2002-09-04,88.02999877929688,88.30000305175781,87.83999633789062,88.0199966430664,41.81531524658203,66300
2002-09-05,88.56999969482422,88.6500015258789,87.37999725341797,88.5,42.04338073730469,648400
2002-09-06,87.97000122070312,88.19000244140625,87.19999694824219,87.45999908447266,41.54929733276367,140000
2002-09-09,87.5,87.83000183105469,87.26000213623047,87.33000183105469,41.487545013427734,83800
2002-09-10,87.16999816894531,88.0,87.0,87.75,41.68706130981445,336000
2002-09-11,87.0,87.30000305175781,86.75,87.29000091552734,41.468536376953125,177700
2002-09-12,87.4800033569336,88.13999938964844,87.47000122070312,87.97000122070312,41.791587829589844,43400
2002-09-13,88.33000183105469,88.94000244140625,88.18000030517578,88.77999877929688,42.17639923095703,155100
2002-09-16,89.19999694824219,89.22000122070312,88.9000015258789,88.93000030517578,42.247684478759766,73000
2002-09-17,88.63999938964844,89.31999969482422,88.36000061035156,89.0999984741211,42.32840347290039,75400
2002-09-18,89.16000366210938,89.55999755859375,89.0199966430664,89.12000274658203,42.337928771972656,196600
2002-09-19,89.69999694824219,89.7699966430664,89.26000213623047,89.72000122070312,42.62294387817383,109900
2002-09-20,89.44999694824219,89.5199966430664,89.05999755859375,89.30000305175781,42.42341995239258,113500
2002-09-23,90.0,90.23999786376953,89.7699966430664,90.0999984741211,42.803466796875,163200
2002-09-24,90.30000305175781,90.94000244140625,90.20999908447266,90.68000030517578,43.079036712646484,251900
2002-09-25,90.0999984741211,90.36000061035156,89.26000213623047,89.58000183105469,42.55643081665039,127200
2002-09-26,89.05000305175781,89.52999877929688,88.61000061035156,89.37000274658203,42.45665740966797,429000
2002-09-27,89.52999877929688,90.04000091552734,89.4800033569336,90.04000091552734,42.77499008178711,298200
2002-09-30,90.66000366210938,90.9000015258789,90.08000183105469,90.4000015258789,42.94599533081055,297800
2002-10-01,89.16000366210938,89.30000305175781,88.80000305175781,88.94000244140625,42.4133415222168,257500
2002-10-02,89.23999786376953,89.4800033569336,88.83999633789062,89.44999694824219,42.65651321411133,91000
2002-10-03,89.30000305175781,89.51000213623047,88.80000305175781,89.2300033569336,42.5516357421875,29900
2002-10-04,88.4000015258789,89.72000122070312,88.4000015258789,89.51000213623047,42.68513107299805,131000
2002-10-07,89.9000015258789,89.95999908447266,89.45999908447266,89.66000366210938,42.75666809082031,433800
2002-10-08,89.5,90.5199966430664,89.36000061035156,89.69000244140625,42.77098083496094,530900
2002-10-09,90.30000305175781,90.37999725341797,89.94999694824219,90.1500015258789,42.99032974243164,402900
2002-10-10,90.16999816894531,90.16999816894531,89.27999877929688,89.44000244140625,42.65176773071289,97100
2002-10-11,89.0999984741211,89.22000122070312,88.05999755859375,88.37999725341797,42.14628601074219,421800
2002-10-14,88.5,88.55000305175781,88.06999969482422,88.25,42.084285736083984,18300
2002-10-15,87.0,87.30000305175781,86.1500015258789,86.16000366210938,41.0876350402832,297100
2002-10-16,86.5999984741211,86.5999984741211,85.88999938964844,86.19999694824219,41.10667037963867,125200
2002-10-17,85.13999938964844,85.55999755859375,85.06999969482422,85.1500015258789,40.60599136352539,233400
2002-10-18,85.0199966430664,85.38999938964844,84.27999877929688,85.37000274658203,40.710899353027344,459100
2002-10-21,85.5,85.5999984741211,84.5,84.54000091552734,40.31507110595703,134900
2002-10-22,84.8499984741211,84.8499984741211,84.22000122070312,84.30000305175781,40.20062255859375,205000
2002-10-23,84.75,85.19999694824219,84.18000030517578,84.33000183105469,40.214935302734375,127800
2002-10-24,84.16000366210938,85.25,84.08000183105469,85.06999969482422,40.56779098510742,339600
2002-10-25,85.3499984741211,85.55999755859375,85.1500015258789,85.37999725341797,40.715660095214844,146100
2002-10-28,85.55999755859375,85.63999938964844,85.19999694824219,85.26000213623047,40.65841293334961,97800
2002-10-29,85.81999969482422,86.88999938964844,85.7699966430664,86.37000274658203,41.18773651123047,125000
2002-10-30,86.37000274658203,86.68000030517578,86.06999969482422,86.33999633789062,41.173439025878906,31900
2002-10-31,86.05000305175781,86.86000061035156,86.0199966430664,86.7300033569336,41.359413146972656,512700
2002-11-01,86.30000305175781,86.93000030517578,85.25,85.9800033569336,41.1865234375,125100
2002-11-04,85.4800033569336,85.75,85.25,85.5999984741211,41.004486083984375,342500
2002-11-05,85.5999984741211,85.5999984741211,85.08999633789062,85.2699966430664,40.84636306762695,73800
2002-11-06,85.05000305175781,86.12999725341797,84.91000366210938,85.61000061035156,41.0092658996582,118500
2002-11-07,87.05000305175781,87.7300033569336,86.8499984741211,87.7300033569336,42.02479553222656,147900
2002-11-08,88.4000015258789,88.6500015258789,87.94999694824219,88.44000244140625,42.364871978759766,294700
2002-11-11,88.55000305175781,88.91999816894531,88.4000015258789,88.91999816894531,42.59480667114258,70000
2002-11-12,89.1500015258789,89.1500015258789,88.37000274658203,88.41000366210938,42.35055160522461,494300
2002-11-13,88.44999694824219,88.69000244140625,87.95999908447266,88.5999984741211,42.44156265258789,104700
